timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-07-28,122.36,122.84,120.35,121.61,121.61,3786057,0.0000,1.0
2021-07-27,122.53,122.55,119.25,121.81,121.81,4091483,0.0000,1.0
2021-07-26,122.05,123.47,121.9904,123.47,123.47,2709367,0.0000,1.0
2021-07-23,120.56,122.8699,119.98,122.55,122.55,2955593,0.0000,1.0
2021-07-22,118.35,119.11,117.461,118.96,118.96,3342727,0.0000,1.0
2021-07-21,116.43,118.295,116.26,118.19,118.19,4657036,0.0000,1.0
2021-07-20,111.18,116.42,110.54,115.45,115.45,8128327,0.0000,1.0
2021-07-19,111.63,112.04,108.24,110.72,110.72,11654571,0.0000,1.0
2021-07-16,119.64,119.64,115.431,115.81,115.81,5381705,0.0000,1.0
2021-07-15,118.6,119.23,116.93,118.55,118.55,5095275,0.0000,1.0
2021-07-14,120.79,121.1942,118.73,119.76,119.76,5658977,0.0000,1.0
2021-07-13,119.91,121.159,119.06,119.35,119.35,6290074,0.0000,1.0
2021-07-12,119.17,120.75,118.8,120.58,120.58,5353360,0.0000,1.0
2021-07-09,116.88,119.48,116.69,119.24,119.24,3737776,0.0000,1.0
2021-07-08,113.79,116.24,112.82,115.63,115.63,7108560,0.0000,1.0
2021-07-07,117.85,118.7,116.09,118.46,118.46,4003777,0.0000,1.0
2021-07-06,117.9,118.08,114.85,117.15,117.15,4491615,0.0000,1.0
2021-07-02,116.19,118.17,115.95,117.92,117.92,5478110,0.0000,1.0
2021-07-01,114.02,115.38,113.95,115.29,115.29,4988630,0.0000,1.0
2021-06-30,112.75,113.915,112.695,113.39,113.39,4249359,0.0000,1.0
2021-06-29,113.23,113.76,112.66,113.08,113.08,3150836,0.0000,1.0
2021-06-28,112.66,113.035,111.65,112.95,112.95,4921135,0.0000,1.0
2021-06-25,111.72,112.59,111.41,112.22,112.22,3154855,0.0000,1.0
2021-06-24,110.87,111.45,110.69,111.07,111.07,4517037,0.0000,1.0
2021-06-23,109.6,110.26,109.07,109.16,109.16,2480432,0.0000,1.0
2021-06-22,107.84,110.23,107.22,109.46,109.46,4381231,0.0000,1.0
2021-06-21,104.79,107.98,104.15,107.85,107.85,4927277,0.0000,1.0
2021-06-18,105.1,105.59,103.23,103.47,103.47,5592548,0.0000,1.0
2021-06-17,107.53,108.51,105.72,107.81,107.81,3555137,0.0000,1.0
2021-06-16,109.86,109.98,106.11,107.89,107.89,3801759,0.0000,1.0
2021-06-15,110.453,110.453,108.99,109.69,109.69,2386757,0.0000,1.0
2021-06-14,109.64,110.37,108.65,110.36,110.36,2300891,0.0000,1.0
2021-06-11,109.51,109.67,108.45,109.59,109.59,2076026,0.0000,1.0
2021-06-10,108.59,109.8068,107.49,109.05,109.05,2719155,0.0000,1.0
2021-06-09,108.76,108.78,107.36,107.56,107.56,2276582,0.0000,1.0
2021-06-08,108.7,108.75,106.55,108.07,108.07,2366773,0.0000,1.0
2021-06-07,108.2739,108.4321,107.22,108.04,108.04,1959946,0.0000,1.0
2021-06-04,106.89,108.5299,106.85,108.21,108.21,3006588,0.0000,1.0
2021-06-03,104.68,106.34,103.51,105.43,105.43,3804663,0.0000,1.0
2021-06-02,106.61,107.28,105.83,106.62,106.62,2167884,0.0000,1.0
2021-06-01,108.33,108.42,105.76,106.07,106.07,2853820,0.0000,1.0
2021-05-28,107.1001,107.32,106.2204,106.38,106.38,2830757,0.0000,1.0
2021-05-27,106.53,106.91,105.74,105.76,105.76,3736527,0.0000,1.0
2021-05-26,105.53,106.089,104.71,105.7,105.7,1828053,0.0000,1.0
2021-05-25,106.62,106.93,104.595,105.08,105.08,3036318,0.0000,1.0
2021-05-24,104.48,106.6195,104.22,105.77,105.77,2550623,0.0000,1.0
2021-05-21,104.11,105.06,102.2708,102.63,102.63,3709043,0.0000,1.0
2021-05-20,100.37,103.8555,100.2838,102.88,102.88,3666803,0.0000,1.0
2021-05-19,96.77,99.79,95.63,99.69,99.69,5048793,0.0000,1.0
2021-05-18,103.39,103.53,100.37,100.56,100.56,3362281,0.0000,1.0
2021-05-17,103.07,103.808,101.55,103.15,103.15,5010125,0.0000,1.0
2021-05-14,101.51,104.61,101.49,103.93,103.93,4774612,0.0000,1.0
2021-05-13,97.08,100.8399,97.08,99.34,99.34,7412091,0.0000,1.0
2021-05-12,100.23,101.25,95.49,96.01,96.01,7488184,0.0000,1.0
2021-05-11,101.61,103.25,99.34,102.54,102.54,6855539,0.0000,1.0
2021-05-10,108.86,109.0,105.19,105.3,105.3,4788549,0.0000,1.0
2021-05-07,106.84,109.07,106.3,108.52,108.52,4561618,0.0000,1.0
2021-05-06,103.82,106.3029,102.19,106.17,106.17,4228610,0.0000,1.0
2021-05-05,105.0,105.15,103.3001,103.67,103.67,2128399,0.0000,1.0
2021-05-04,104.01,104.4,100.69,103.68,103.68,6884770,0.0000,1.0
2021-05-03,106.5,106.85,105.23,105.63,105.63,3166216,0.0000,1.0
2021-04-30,105.24,105.93,104.25,104.95,104.95,5067648,0.0000,1.0
2021-04-29,107.31,107.56,104.35,106.97,106.97,4251692,0.0000,1.0
2021-04-28,105.4,106.29,104.74,105.01,105.01,3538762,0.0000,1.0
2021-04-27,105.49,105.64,104.28,105.16,105.16,2657137,0.0000,1.0
2021-04-26,105.14,105.71,104.78,105.27,105.27,3062177,0.0000,1.0
2021-04-23,101.77,105.71,101.72,104.6,104.6,3629741,0.0000,1.0
2021-04-22,104.06,104.69,100.48,101.36,101.36,5964633,0.0000,1.0
2021-04-21,100.84,104.33,100.73,104.18,104.18,3680268,0.0000,1.0
2021-04-20,102.58,103.19,100.165,101.38,101.38,4713682,0.0000,1.0
2021-04-19,104.38,104.7586,102.51,103.64,103.64,4454044,0.0000,1.0
2021-04-16,105.15,105.64,104.01,105.22,105.22,4681164,0.0000,1.0
2021-04-15,102.5305,104.309,102.51,104.1,104.1,3800816,0.0000,1.0
2021-04-14,101.9,102.73,100.44,100.87,100.87,4631233,0.0000,1.0
2021-04-13,100.93,102.41,100.65,101.85,101.85,3034020,0.0000,1.0
2021-04-12,100.42,101.2386,99.98,101.0,101.0,2960028,0.0000,1.0
2021-04-09,98.74,101.06,98.59,100.91,100.91,3263542,0.0000,1.0
2021-04-08,98.35,98.82,97.65,98.76,98.76,2842999,0.0000,1.0
2021-04-07,96.97,97.66,96.58,97.43,97.43,3273926,0.0000,1.0
2021-04-06,96.84,97.86,96.59,97.04,97.04,4507712,0.0000,1.0
2021-04-05,95.23,97.66,95.18,97.19,97.19,5174582,0.0000,1.0
2021-04-01,91.72,93.28,91.56,93.15,93.15,5073349,0.0000,1.0
2021-03-31,89.67,91.445,89.6453,90.34,90.34,5503022,0.0000,1.0
2021-03-30,89.09,89.74,88.1,89.23,89.23,4459286,0.0000,1.0
2021-03-29,89.03,90.61,87.95,89.98,89.98,5650570,0.0000,1.0
2021-03-26,86.8,90.39,86.36,90.15,90.15,5426446,0.0000,1.0
2021-03-25,83.55,86.54,82.19,85.94,85.94,5772889,0.0000,1.0
2021-03-24,86.87,88.01,84.55,84.55,84.55,4122267,0.0000,1.0
2021-03-23,87.5,88.53,85.31,85.9,85.9,4855278,0.0289,1.0
2021-03-22,86.25,88.96,86.24,87.91,87.8804152986,3793862,0.0000,1.0
2021-03-19,86.21,87.3,84.38,85.94,85.9110782705,4269078,0.0000,1.0
2021-03-18,88.48,89.99,86.0,86.4,86.3709234649,5482318,0.0000,1.0
2021-03-17,88.54,90.95,87.69,90.33,90.2996008864,4252138,0.0000,1.0
2021-03-16,90.24,90.76,88.9,89.51,89.4798768443,3486646,0.0000,1.0
2021-03-15,88.41,89.9999,86.88,89.83,89.7997691534,3173316,0.0000,1.0
2021-03-12,86.91,88.33,86.32,88.24,88.2103042424,3917112,0.0000,1.0
2021-03-11,87.05,89.28,86.71,87.88,87.8504253946,3843138,0.0000,1.0
2021-03-10,85.41,86.47,84.38,85.25,85.221310479,5408131,0.0000,1.0
2021-03-09,82.88,85.4501,82.56,83.72,83.6918253759,4471730,0.0000,1.0
2021-03-08,82.17,84.08,80.1,80.32,80.2929695914,7738464,0.0000,1.0
2021-03-05,79.56,82.22,74.76,81.52,81.4925657507,11216446,0.0000,1.0
2021-03-04,80.13,81.87,74.21,77.24,77.2140061161,10129489,0.0000,1.0
2021-03-03,83.1,83.77,80.205,80.28,80.2529830528,8363490,0.0000,1.0
2021-03-02,85.77,85.93,83.42,83.57,83.541875856,6254454,0.0000,1.0
2021-03-01,83.06,86.44,83.06,85.52,85.4912196148,4932515,0.0000,1.0
2021-02-26,82.3457,83.12,78.43,79.74,79.7131647812,9422804,0.0000,1.0
2021-02-25,86.5,87.459,80.01,81.14,81.1126936336,10188979,0.0000,1.0
2021-02-24,83.8,87.6833,83.15,87.41,87.3805835656,6282412,0.0000,1.0
2021-02-23,82.76,85.536,79.81,84.62,84.5915224954,6525495,0.0000,1.0
2021-02-22,84.29,86.0,84.11,84.36,84.3316099942,3836535,0.0000,1.0
2021-02-19,87.67,87.85,85.97,86.32,86.2909503876,3778322,0.0000,1.0
2021-02-18,85.9985,87.28,84.77,86.8,86.7707888513,4099581,0.0000,1.0
2021-02-17,86.55,88.05,85.84,87.91,87.8804152986,3931774,0.0000,1.0
2021-02-16,88.95,89.08,87.3267,87.83,87.8004422213,3756118,0.0000,1.0
2021-02-12,86.17,88.24,86.17,88.09,88.0603547225,2600912,0.0000,1.0
2021-02-11,87.18,87.45,85.07,86.78,86.750795582,3091337,0.0000,1.0
2021-02-10,87.71,87.85,84.67,86.42,86.3909167342,3438719,0.0000,1.0
2021-02-09,86.1,86.92,85.8,86.48,86.4508965422,1976281,0.0000,1.0
2021-02-08,85.84,86.72,85.27,86.72,86.690815774,2455404,0.0000,1.0
2021-02-05,85.2,85.33,84.05,84.8,84.7714619193,2984859,0.0000,1.0
2021-02-04,81.81,83.86,81.691,83.83,83.8017883572,2636377,0.0000,1.0
2021-02-03,81.4687,82.26,80.23,81.11,81.0827037296,3188610,0.0000,1.0
2021-02-02,79.73,81.9469,79.7,80.86,80.8327878631,3779197,0.0000,1.0
2021-02-01,76.12,78.298,74.76,77.54,77.5139051559,3991050,0.0000,1.0
2021-01-29,77.4,78.06,72.81,74.01,73.9850931208,7664985,0.0000,1.0
2021-01-28,77.88,81.29,77.62,78.64,78.6135349685,6681232,0.0000,1.0
2021-01-27,80.48,80.5,75.16,76.71,76.6841844791,7425003,0.0000,1.0
2021-01-26,83.8,84.1,82.63,82.81,82.7821316219,2368924,0.0000,1.0
2021-01-25,82.7199,83.4004,79.375,83.2,83.1720003736,5077770,0.0000,1.0
2021-01-22,81.81,82.98,81.54,82.21,82.1823335422,3926753,0.0000,1.0
2021-01-21,83.2399,83.55,82.46,83.05,83.0220508537,2320606,0.0000,1.0
2021-01-20,81.13,83.44,80.88,82.86,82.8321147952,3466661,0.0000,1.0
2021-01-19,79.38,79.9389,78.43,79.59,79.5632152612,4088641,0.0000,1.0
2021-01-15,78.4,78.94,76.51,77.75,77.7238344838,4250424,0.0000,1.0
2021-01-14,80.87,81.199,79.28,79.51,79.483242184,3626839,0.0000,1.0
2021-01-13,79.69,81.03,79.15,80.34,80.3129628608,3090491,0.0000,1.0
2021-01-12,79.82,80.4,78.21,79.76,79.7331580505,4666184,0.0000,1.0
2021-01-11,79.13,80.88,79.08,79.7,79.6731782425,4915610,0.0000,1.0
2021-01-08,80.9,81.46,78.69,81.32,81.2926330575,6442845,0.0000,1.0
2021-01-07,78.13,80.45,78.01,79.95,79.923094109,5067008,0.0000,1.0
2021-01-06,74.22,78.65,73.87,76.58,76.5542282285,7848888,0.0000,1.0
2021-01-05,73.28,75.91,73.27,75.17,75.1447027414,4272883,0.0000,1.0
2021-01-04,77.74,77.82,71.27,73.71,73.685194081,7097523,0.0000,1.0
2020-12-31,75.61,77.33,75.25,76.86,76.834133999,2839322,0.0000,1.0
2020-12-30,75.92,76.38,75.48,75.68,75.6545311091,2108684,0.0000,1.0
2020-12-29,76.85,76.9599,75.03,75.38,75.3546320693,2895249,0.0000,1.0
2020-12-28,75.6,76.0981,75.17,75.83,75.804480629,2054193,0.0000,1.0
2020-12-24,73.41,73.95,73.03,73.95,73.9251133128,1587302,0.0000,1.0
2020-12-23,73.5,74.32,73.0,73.1,73.0753993667,2144526,0.0265,1.0
2020-12-22,73.52,73.6,72.2498,72.91,72.8590197698,3258679,0.0000,1.0
2020-12-21,71.58,73.8999,69.865,73.4,73.3486771513,6038772,0.0000,1.0
2020-12-18,75.21,75.27,72.82,74.14,74.0881597275,6176197,0.0000,1.0
2020-12-17,74.8219,75.1401,74.32,75.01,74.9575514049,2969400,0.0000,1.0
2020-12-16,73.6,74.38,73.03,73.77,73.7184184394,3156363,0.0000,1.0
2020-12-15,72.19,73.44,71.31,73.41,73.3586701591,3484539,0.0000,1.0
2020-12-14,72.92,73.59,70.42,70.57,70.5206559478,3950194,0.0000,1.0
2020-12-11,70.69,71.69,69.76,71.5,71.450005672,3324988,0.0000,1.0
2020-12-10,71.0,72.456,70.44,71.77,71.7198168822,3107014,0.0000,1.0
2020-12-09,74.28,74.3952,71.35,71.91,71.8597189912,4327611,0.0000,1.0
2020-12-08,72.4,74.24,72.39,73.88,73.8283415251,2109961,0.0000,1.0
2020-12-07,73.22,73.5502,72.4,73.28,73.2287610579,2627757,0.0000,1.0
2020-12-04,72.21,73.67,72.15,73.65,73.598502346,2915275,0.0000,1.0
2020-12-03,71.81,72.71,71.16,71.82,71.7697819211,3558070,0.0000,1.0
2020-12-02,70.7253,71.97,70.37,71.86,71.8097539523,3579721,0.0000,1.0
2020-12-01,71.2,72.39,70.8301,71.45,71.400040633,3847915,0.0000,1.0
2020-11-30,69.61,69.79,67.531,69.18,69.1316278655,4997535,0.0000,1.0
2020-11-27,70.2251,70.42,69.51,70.09,70.0409915741,1816193,0.0000,1.0
2020-11-25,69.8299,69.84,68.8786,69.55,69.5013691536,3121698,0.0000,1.0
2020-11-24,68.19,70.2,67.69,69.88,69.8311384106,4774026,0.0000,1.0
2020-11-23,66.53,67.38,65.23,66.69,66.6433689268,4397171,0.0000,1.0
2020-11-20,66.7,66.82,65.4474,65.5,65.4542010002,2659364,0.0000,1.0
2020-11-19,65.63,67.08,64.86,66.87,66.8232430669,4433009,0.0000,1.0
2020-11-18,68.6833,69.0201,65.99,66.02,65.9738374051,4167818,0.0000,1.0
2020-11-17,68.1479,69.27,67.2197,68.55,68.502068375,3462115,0.0000,1.0
2020-11-16,68.77,69.64,67.971,69.57,69.5213551692,5104673,0.0000,1.0
2020-11-13,65.5855,67.56,65.27,67.13,67.0830612693,4915881,0.0000,1.0
2020-11-12,65.7873,66.25,63.36,64.46,64.4149281904,6003133,0.0000,1.0
2020-11-11,66.23,66.88,65.5,66.38,66.3335856854,4007637,0.0000,1.0
2020-11-10,64.63,65.5679,63.06,64.99,64.9445576031,7123491,0.0000,1.0
2020-11-09,70.37,70.55,64.96,65.28,65.2343548289,14165387,0.0000,1.0
2020-11-06,62.75,63.59,61.54,62.91,62.8660119835,6970909,0.0000,1.0
2020-11-05,62.42,63.9397,62.219,62.89,62.846025968,8511196,0.0000,1.0
2020-11-04,58.14,61.64,57.49,59.41,59.3684592583,10184509,0.0000,1.0
2020-11-03,54.59,56.78,54.33,55.7,55.6610533696,6745829,0.0000,1.0
2020-11-02,52.92,53.91,51.51,52.93,52.8929902128,6968886,0.0000,1.0
2020-10-30,52.02,52.7071,49.31,51.17,51.1342208424,9488003,0.0000,1.0
2020-10-29,51.43,54.45,50.58,52.85,52.8130461505,6200188,0.0000,1.0
2020-10-28,54.1,54.45,51.06,51.32,51.2841159592,9984637,0.0000,1.0
2020-10-27,57.97,58.16,57.07,57.19,57.1500115298,4080453,0.0000,1.0
2020-10-26,59.23,59.69,55.8,57.79,57.749591997,9196350,0.0000,1.0
2020-10-23,61.26,61.3,59.8,61.14,61.0972496054,4862502,0.0000,1.0
2020-10-22,59.69,60.88,58.5,60.6,60.5576271849,5436649,0.0000,1.0
2020-10-21,59.87,61.12,59.42,59.56,59.5183543751,4667808,0.0000,1.0
2020-10-20,59.96,61.73,59.55,59.88,59.8381306243,5865562,0.0000,1.0
2020-10-19,62.78,63.14,58.71,59.22,59.1785921104,5634694,0.0000,1.0
2020-10-16,62.94,63.9186,61.95,62.03,61.9866272983,3814705,0.0000,1.0
2020-10-15,60.1,62.459,59.83,62.16,62.1165363996,4818761,0.0000,1.0
2020-10-14,63.94,64.58,61.9701,62.46,62.4163266332,4782185,0.0000,1.0
2020-10-13,64.79,64.83,63.03,63.61,63.5655225286,3908500,0.0000,1.0
2020-10-12,63.44,65.721,63.09,64.85,64.8046554941,5017542,0.0000,1.0
2020-10-09,61.22,62.15,60.87,61.87,61.8267391738,4577543,0.0000,1.0
2020-10-08,59.79,60.301,59.3,60.23,60.1878858968,3823530,0.0000,1.0
2020-10-07,57.3999,59.16,57.3866,58.72,58.6789417211,3503775,0.0000,1.0
2020-10-06,58.3761,59.52,55.53,55.82,55.7809694631,6932514,0.0000,1.0
2020-10-05,56.47,58.38,56.44,58.26,58.2192633629,4040811,0.0000,1.0
2020-10-02,54.28,56.408,54.0202,55.38,55.3412771205,5569470,0.0000,1.0
2020-10-01,57.31,57.82,55.961,56.95,56.9101793429,4007298,0.0000,1.0
2020-09-30,55.05,57.59,54.93,55.91,55.8709065331,6829696,0.0000,1.0
2020-09-29,55.49,55.849,54.3,54.69,54.6517595832,3563490,0.0000,1.0
2020-09-28,55.1,55.93,54.59,55.6,55.5611232918,4307512,0.0000,1.0
2020-09-25,50.06,53.33,49.625,52.91,52.8730041972,5854270,0.0000,1.0
2020-09-24,49.42,52.03,48.77,50.51,50.4746823285,7313536,0.0000,1.0
2020-09-23,54.15,54.27,49.85,50.1,50.0649690093,5874483,0.0000,1.0
2020-09-22,53.01,54.14,51.73,53.84,53.8023539214,4353611,0.0000,1.0
2020-09-21,51.66,52.31,49.68,52.29,52.2534377145,9237565,0.0000,1.0
2020-09-18,56.46,56.49,52.73,54.08,54.0421861082,8549281,0.0000,1.0
2020-09-17,54.81,56.9399,54.55,56.04,56.0008156344,7306293,0.0000,1.0
2020-09-16,58.94,59.7099,57.38,57.54,57.4997668023,5184176,0.0000,1.0
2020-09-15,58.72,59.155,57.64,58.21,58.169298324,4358489,0.0000,1.0
2020-09-14,56.88,58.29,56.5904,57.35,57.3098996544,4017563,0.0000,1.0
2020-09-11,56.02,56.6,53.65,55.15,55.1114379414,8877204,0.0000,1.0
2020-09-10,59.15,59.53,54.57,55.08,55.0414868869,9026354,0.0000,1.0
2020-09-09,57.04,59.46,56.55,58.09,58.0493822305,6282972,0.0000,1.0
2020-09-08,56.7,57.402,54.7,54.92,54.8815987623,10324176,0.0000,1.0
2020-09-04,61.7,62.59,55.71,59.84,59.7981585931,9758161,0.0000,1.0
2020-09-03,67.34,67.62,59.7,61.28,61.2371517144,12844322,0.0000,1.0
2020-09-02,66.73,68.95,66.03,68.37,68.3221942348,6544284,0.0000,1.0
2020-09-01,64.23,65.6,63.7002,65.54,65.4941730313,5169882,0.0000,1.0
2020-08-31,64.32,64.85,63.6338,63.72,63.6754456142,4207646,0.0000,1.0
2020-08-28,63.85,64.53,63.13,64.45,64.4049351826,4665693,0.0000,1.0
2020-08-27,63.3382,64.07,62.25,63.21,63.1658022171,5725848,0.0000,1.0
2020-08-26,61.31,62.965,61.01,62.82,62.7760749135,3391838,0.0000,1.0
2020-08-25,60.69,61.02,60.0095,60.96,60.9173754652,4033766,0.0000,1.0
2020-08-24,59.94,60.38,59.3911,60.35,60.3078019902,3468240,0.0000,1.0
2020-08-21,57.7699,58.66,57.59,58.56,58.5190535965,3546291,0.0000,1.0
2020-08-20,56.45,58.2,56.39,57.96,57.9194731293,3383129,0.0000,1.0
2020-08-19,58.39,58.655,57.11,57.44,57.3998367244,4362937,0.0000,1.0
2020-08-18,58.0,58.38,57.12,58.11,58.0693682461,3204103,0.0000,1.0
2020-08-17,57.77,57.99,57.57,57.78,57.7395989892,2385659,0.0000,1.0
2020-08-14,57.01,57.53,56.62,57.22,57.1799905531,3567252,0.0000,1.0
2020-08-13,57.12,57.95,56.72,57.26,57.2199625843,3860284,0.0000,1.0
2020-08-12,56.54,57.968,56.54,57.51,57.4697877789,5229966,0.0000,1.0
2020-08-11,57.31,57.63,54.84,55.27,55.2313540348,6947562,0.0000,1.0
2020-08-10,56.4,56.74,55.32,56.62,56.580410086,5256907,0.0000,1.0
2020-08-07,55.49,56.24,55.0,56.12,56.0807596966,7394203,0.0000,1.0
2020-08-06,54.6,56.08,54.44,56.01,55.970836611,5900433,0.0000,1.0
2020-08-05,54.64,55.065,54.475,54.89,54.8516197389,4616147,0.0000,1.0
2020-08-04,52.86,53.92,52.859,53.87,53.8323329447,5062868,0.0000,1.0
2020-08-03,53.09,53.69,52.805,53.27,53.2327524776,4615375,0.0000,1.0
2020-07-31,51.94,52.26,49.77,52.21,52.1734936522,7897271,0.0000,1.0
2020-07-30,50.02,51.22,48.96,51.0,50.9643397101,8532485,0.0000,1.0
2020-07-29,50.19,51.85,50.15,51.55,51.5139551383,5055325,0.0000,1.0
2020-07-28,50.32,50.91,49.58,49.74,49.705220729,5364834,0.0000,1.0
2020-07-27,49.95,50.79,49.58,50.67,50.6345704531,5467039,0.0000,1.0
2020-07-24,49.63,50.15,48.86,49.64,49.6052906511,8683111,0.0000,1.0
2020-07-23,52.27,52.6513,49.9,50.58,50.544633383,8592760,0.0000,1.0
2020-07-22,51.43,52.61,51.37,52.48,52.4433048624,5188206,0.0000,1.0
2020-07-21,52.27,52.51,51.1,51.57,51.5339411539,7296177,0.0000,1.0
2020-07-20,49.95,51.64,49.56,51.26,51.2241579125,5342269,0.0000,1.0
2020-07-17,50.13,50.46,49.15,50.06,50.0249969782,5404318,0.0000,1.0
2020-07-16,49.19,49.86,48.84,49.63,49.5952976433,6259931,0.0000,1.0
2020-07-15,50.38,50.68,48.96,50.13,50.0949480327,9456623,0.0000,1.0
2020-07-14,46.25,48.95,45.7,48.77,48.7358989737,11000732,0.0000,1.0
2020-07-13,49.39,50.55,46.66,46.97,46.9371575722,9697257,0.0000,1.0
2020-07-10,46.72,48.36,46.08,48.23,48.1962765533,6979961,0.0000,1.0
2020-07-09,47.92,48.02,45.13,46.79,46.757283432,9678252,0.0000,1.0
2020-07-08,46.92,47.66,46.07,47.6,47.5667170627,6964141,0.0000,1.0
2020-07-07,47.26,48.25,46.36,46.52,46.4874722218,7444342,0.0000,1.0
2020-07-06,47.77,48.24,47.38,48.04,48.0064094053,7234426,0.0000,1.0
2020-07-02,46.82,47.44,45.6,45.9,45.8679057391,8569315,0.0000,1.0
2020-07-01,44.77,45.76,44.54,45.18,45.1484091784,9413357,0.0000,1.0
2020-06-30,42.45,45.03,42.36,44.36,44.32898254,8874330,0.0000,1.0
2020-06-29,41.36,42.62,40.37,42.62,42.5901991852,8705857,0.0000,1.0
2020-06-26,43.45,43.54,40.57,40.8,40.7714717681,11542679,0.0000,1.0
2020-06-25,42.33,44.08,41.42,43.94,43.9092762129,10044467,0.0000,1.0
2020-06-24,45.14,45.44,41.73,42.64,42.6101852007,14458760,0.0000,1.0
2020-06-23,46.76,47.22,45.93,46.13,46.0977449181,6831896,0.0000,1.0
2020-06-22,44.34,45.68,43.83,45.55,45.5181504665,6326355,0.0000,1.0
2020-06-19,47.06,47.15,44.02,44.6,44.5688147268,10497757,0.0000,1.0
2020-06-18,44.67,45.65,44.43,45.4,45.3682553497,7608715,0.0000,1.0
2020-06-17,46.45,46.58,45.03,45.34,45.308297303,8231211,0.0000,1.0
2020-06-16,47.05,47.09,43.7,45.94,45.9078777702,13579950,0.0000,1.0
2020-06-15,39.63,43.95,39.12,43.45,43.4196188314,13110957,0.0000,1.0
2020-06-12,43.94,44.23,39.96,42.26,42.2304509049,17341862,0.0000,1.0
2020-06-11,45.76,46.16,40.48,40.77,40.7414927447,24047226,0.0000,1.0
2020-06-10,50.55,50.97,49.02,49.4,49.3654584643,14093862,0.0000,1.0
2020-06-09,50.0,50.98,49.55,50.27,50.2348501417,9779134,0.0000,1.0
2020-06-08,50.02,51.45,49.72,51.39,51.3540670137,7975938,0.0000,1.0
2020-06-05,48.65,50.46,48.62,49.53,49.4953675655,12250136,0.0000,1.0
2020-06-04,45.9,46.77,45.02,45.99,45.9578428091,10665114,0.0000,1.0
2020-06-03,45.58,46.86,45.43,46.44,46.4075281595,8805569,0.0000,1.0
2020-06-02,43.97,44.64,43.35,44.64,44.608786758,8246157,0.0000,1.0
2020-06-01,42.72,43.81,42.49,43.54,43.5095559015,6873313,0.0000,1.0
2020-05-29,42.25,43.27,40.9,42.97,42.9399544577,12904352,0.0000,1.0
2020-05-28,43.19,44.09,42.15,42.47,42.4403040684,10714356,0.0000,1.0
2020-05-27,42.13,42.69,39.97,42.68,42.6501572319,12024191,0.0000,1.0
2020-05-26,42.02,42.12,40.72,40.89,40.8614088381,9335888,0.0000,1.0
2020-05-22,39.08,39.48,38.54,39.38,39.3524646624,7026743,0.0000,1.0
2020-05-21,39.98,40.33,38.71,39.17,39.1426114989,13072354,0.0000,1.0
2020-05-20,39.61,40.4,39.5,40.04,40.0120031763,9977524,0.0000,1.0
2020-05-19,39.06,39.78,38.08,38.12,38.0933456813,12204328,0.0000,1.0
2020-05-18,38.6,39.95,38.43,39.33,39.3024996235,13131371,0.0000,1.0
2020-05-15,34.57,36.02,34.16,36.0,35.9748280306,15962723,0.0000,1.0
2020-05-14,33.29,35.58,32.38,35.58,35.5551217036,20640522,0.0000,1.0
